Hashtag,Title,Publication Date,Link
#HumanRightsBD,ভারতে গ্রেপ্তার দুই আসামির জন্য ‘কনস্যুলার অ্যাক্সেস’ চেয়েছি: পররাষ্ট্র প্রতিমন্ত্রী | Osman Hadi |,2026-03-09,https://www.youtube.com/watch?v=nVCWZ9E9TVE
#HumanRightsBD,Bangladesh PM refuses to answer questions on human rights record,2019-03-13,https://www.youtube.com/watch?v=FtZPO7okxT8
#HumanRightsBD,আজকের আবহাওয়ার সংবাদ | Weather Update Today | Star News,2026-03-10,https://www.youtube.com/watch?v=XhS8wlu8UQY
#HumanRightsBD,Climate change and children's rights,2017-03-13,https://www.youtube.com/watch?v=bD-DQL3ZEkA
#HumanRightsBD,সমাধান || স্ত্রী কর্তৃক স্বামী নির্যাতিত || syed_rayha || Human Rights bd || আইনের চোখ,2025-03-11,https://www.youtube.com/watch?v=_2GPUyiykig
#HumanRightsBD,"চট্টগ্রাম বন্দরে ভিড়ল ৬ জ্বালানিবাহী জাহাজ, কাটল সংকটের আশঙ্কা | Star News",2026-03-11,https://www.youtube.com/watch?v=GBQwQC2J5q4
#HumanRightsBD,"উপসাগরীয় দেশগুলোতে ইরানের হা’মলা বৃদ্ধির অভিযোগ, কুয়েতে নি/হ/ত দুই | Star News",2026-03-11,https://www.youtube.com/watch?v=YCMv8vjb96w
#HumanRightsBD,এ কী খেল দেখাচ্ছে ইরান! | Iran | The Press ,2026-03-06,https://www.youtube.com/watch?v=Q_1RWJ68XMU
#HumanRightsBD,বিড়াল মে*রে কতো মাসের সাজা পেলেন হ*ত্যা*কারী? | Cat | Mohammadpur | Star News,2026-03-11,https://www.youtube.com/watch?v=U9KJ0dSYrzs
#HumanRightsBD,UN human rights chief goes to Rohingya camps near the Bangladesh-Myanmar border,2023-03-12,https://www.youtube.com/watch?v=vyGBkaPjg1M
#HumanRightsBD,"Bangladesh Chaos: Hindu Worker Tied, Beaten & Burned Alive Amid Pakistan-Backed Unrest | N18G",2026-01-10,https://www.youtube.com/watch?v=iCt7aPHhLXM
#HumanRightsBD,"একাত্তরের অনেক ঘটনার একটি ৭ মার্চ, শেখ মুজিবের বিক্ষোভের ডাক: নুসরাত তাবাসসুম | 7 March | Star News",2026-03-09,https://www.youtube.com/watch?v=cOwQFf-BB88
#HumanRightsBD,ঢাকায় ৩ বছরের জন্য চালু হচ্ছে জাতিসংঘের মানবাধিকার কার্যালয় | UN Human Rights | OHCHR Office,2025-07-14,https://www.youtube.com/watch?v=YAyntRqE8-0
#HumanRightsBD,জুলাই সনদ জনগণ মেনে নেয়নি: মোশাররফ আহমদ ঠাকুর | Mosharaf Ahmed Thakur | BNP | Star News,2026-03-10,https://www.youtube.com/watch?v=I5gnygsjYvk
#HumanRightsBD,মিরপুরে বাংলাদেশ-পাকিস্তান জয়ে সাক্ষী প্রধানমন্ত্রী কন্যা জাইমা | Star News,2026-03-11,https://www.youtube.com/watch?v=IRUbuJ6PIXA
#HumanRightsBD,Human 8 creative UK Bangladesh,2019-03-13,https://www.youtube.com/watch?v=q97lnnl282Y
#HumanRightsBD,বিএনপি আসলে বুঝতে পারছে না কীভাবে নির্বাচনে জিতছে: অনিক রায় | Anik Roy | Politics | Star News,2026-03-10,https://www.youtube.com/watch?v=IRYUiNoTTOQ
#HumanRightsBD,অধ্যাদেশ ও সংস্কার ইস্যুতে উত্তপ্ত হতে পারে প্রথম অধিবেশন | Star News,2026-03-11,https://www.youtube.com/watch?v=gtJHfeLUibw
#HumanRightsBD,"Sheikh Hasina Death Sentence: Intl Court Of Jurists Slams Bangladesh Trial, Suggests UN Move",2025-12-11,https://www.youtube.com/watch?v=d_JEv4GEin4
#HumanRightsBD,"2543-US sanctions China, Myanmar, Bangladesh, others over human rights issues - World News 11th Dec",2022-03-12,https://www.youtube.com/watch?v=x_phaX8CJf8
#HumanRightsBD,বাংলাদেশকে জাতিসংঘের প্রস্তাব গ্রহণের আহ্বান || Human Rights Watch on BD | Independent TV,2024-03-11,https://www.youtube.com/watch?v=125gBaVaRVY
#HumanRightsBD,"Bangladesh Interim Govt Issues Statement, 'Condemn The Lynching Of Hindu Man In Mymensingh' | News18",2026-01-10,https://www.youtube.com/watch?v=FewpMiOgw-s
#HumanRightsBD,জামায়াতের দ্বিতীয় জন্ম দিয়েছে বিএনপি: গোলাম মাওলা রনি | Golam Maula Rony,2026-03-07,https://www.youtube.com/watch?v=FznhoEiwJEU
#HumanRightsBD,হেফাজতে থাকা ১৫ সেনা কর্মকর্তাদের বিচার নিয়ে মুখ খুললো জাতিসংঘ | BD Army | UN human Rights | ATNNews,2025-11-11,https://www.youtube.com/watch?v=ItV6nLKjooA
#HumanRightsBD,নারায়ণগঞ্জে বিদেশী পি'স্ত'ল ও গু'লিসহ ১৮ মামলার আসামি গ্রে'প্তা'র #starnews  #RABoperation,2026-03-11,https://www.youtube.com/watch?v=5xNIg_hL3oA
#HumanRightsBD,Former Bangladeshi PM Sheikh Hasina found guilty of crimes against humanity | DW News,2025-12-11,https://www.youtube.com/watch?v=CERQODqh9Yc
#HumanRightsBD,"রংপুর বিভাগ নয়, প্রথম সারির জেলার মত উন্নয়ন হয়নি: সারজিস আলম | Sarjis Alam | Star News",2026-03-11,https://www.youtube.com/watch?v=S1PpGAgOrwA
#HumanRightsBD,Bangladesh Crisis: Hindu Man Deepu Chandra Das Lynched in Mymensingh; Anti-India Protests Escalate,2026-01-10,https://www.youtube.com/watch?v=Ax7INkCtKcE
#HumanRightsBD,মানবাধিকার কমিশন অধ্যাদেশ সংসদে পাসের দাবি | Human Rights Commission | Channel 24,2026-03-09,https://www.youtube.com/watch?v=XoK4_nfIZkk
#HumanRightsBD,তেহরানে মার্কিন-ইসরায়েলি হামলায় প্রাণ হারালেন ৪০ জন | Tehran | USA | Israel | Star News,2026-03-10,https://www.youtube.com/watch?v=_ZLIIDtDLhQ
#HumanRightsBD,Literature and Human Rights | B.A Prog/Hons. Semester 5th | English Important Questions With Answer,2025-12-11,https://www.youtube.com/watch?v=0FceuUknVRg
#HumanRightsBD,Bangladesh Govt Faces Trump's Administration Heat Over Awami Leaue Ban | Democracy In Threat? | LIVE,2026-01-10,https://www.youtube.com/watch?v=8VMeBRpi3Hk
#HumanRightsBD,বকেয়া বেতন ও বোনাসের দাবিতে  ঢাকা–ময়মনসিংহ মহাসড়ক অবরোধ | Mymensingh | Salary Protest | Star News,2026-03-11,https://www.youtube.com/watch?v=lZg4ZKSOoZA
#HumanRightsBD,Will Sheikh Hasina face justice in Bangladesh? | Inside Story,2025-12-11,https://www.youtube.com/watch?v=6MYLSLqXCVk
#HumanRightsBD,"Bangladesh Crisis: Journalist Muktadir Rashid Claims 'Secular Lynching' Of Hindu Man, Denies",2026-01-10,https://www.youtube.com/watch?v=E6oM08rVzoQ
#HumanRightsBD,Yunus Meets US Ambassador to India | Talks on Hadi’s Death & Bangladesh Election Plans,2026-01-10,https://www.youtube.com/watch?v=9BDeZ8S4rgs
#HumanRightsBD,Disccussion meeting about human rights in BD 2 12 2021,2023-03-12,https://www.youtube.com/watch?v=IQh4WXd7_oE
#HumanRightsBD,বগুড়া ও শেরপুরের নির্বাচনে থাকছে না গণভোট: ইসি সচিব | EC | Star News,2026-03-11,https://www.youtube.com/watch?v=-LhFCEWXmcY
#HumanRightsBD,স্বয়ংক্রিয় সিগনালে ঢাকার গতি বেড়ে ঘণ্টায় ১১ কিমি | Star News,2026-03-10,https://www.youtube.com/watch?v=xQoeMh6v0uQ
#HumanRightsBD,বাংলাদেশের মানবাধিকার পরিস্থিতি নিয়ে উদ্বিগ্ন জাতিসংঘ | UN | BD Police | Human Rights | Shersha News,2024-03-11,https://www.youtube.com/watch?v=KYRY8QTYOcU
#HumanRightsBD,Bangladesh Mob Lynching: Who Is Behind The Killing Of Hindu Man In Mymensingh?,2026-01-10,https://www.youtube.com/watch?v=M2k8Zk6l5IM
#HumanRightsBD,'আগস্টের পর বাংলাদেশের মানবাধিকার পরিস্থিতি স্থিতিশীল' | US On BD Human Rights | Jamuna TV,2025-09-12,https://www.youtube.com/watch?v=Dy6ZL9LJDEw
#HumanRightsBD,Hindu Man Burnt Alive: Bangladesh Violent Protests Target India | Osman Hadi Killing & Funeral ,2026-01-10,https://www.youtube.com/watch?v=V8oAF7RjZkw
#HumanRightsBD,Displaced Rohingyas in Bangladesh at risk of human trafficking,2018-03-13,https://www.youtube.com/watch?v=CGOkWHQP2PA
#HumanRightsBD,ভোটে বাধা দেয়া মানবাধিকার লঙ্ঘন : সিইসি | CEC | Human rights | Election2024 | Vote | ATN News,2024-03-11,https://www.youtube.com/watch?v=_hocFGt90ns
#HumanRightsBD,Bangladesh: Discriminatory Marriage Laws,2013-03-14,https://www.youtube.com/watch?v=_s_qMArV0LE
#HumanRightsBD,HINDU MAN LYNCHED TO DEATH IN BANGLADESH OVER ALLEGED BLASPHEMY; 7 ARRESTED,2026-01-10,https://www.youtube.com/watch?v=mLStBhBNdHw
#HumanRightsBD,Kita Koros Bangladesh।Sylheti Natok । comedy bamgla । Funny Video,2022-03-12,https://www.youtube.com/watch?v=lKAWMnZBQKc
#HumanRightsBD,মিনাব বালিকা বিদ্যালয়ে মার্কিন টমাহক মিসাইল হা’ম’লার প্রমাণ পেল বিশেষজ্ঞরা | Star News,2026-03-10,https://www.youtube.com/watch?v=cY50l0i1fsM
#HumanRightsBD,"Bangladesh: Another Hindu Man Lynched, Yunus Denies  Communal Angle | Firstpost Live | N18G",2026-01-10,https://www.youtube.com/watch?v=Ag_H9r_SbaE
#HumanRightsBD,Sheikh Hasina Death Sentence: Bangladesh Journalist In Denial Mode | Exclusive,2025-12-11,https://www.youtube.com/watch?v=Fo_hicAieOA
#HumanRightsBD,National Commission for Women (NCW) | Human Rights | Law Guru,2021-03-12,https://www.youtube.com/watch?v=O3jkuv0GdlM
#HumanRightsBD,যেসব হয়রানির প্রতিকার পাবেন জাতীয় মানবাধিকার কমিশনে | National Human Rights Commission | News,2025-03-11,https://www.youtube.com/watch?v=O_94ldiUGzc
#HumanRightsBD,How to become a UN Volunteer in 5 simple steps,2025-03-11,https://www.youtube.com/watch?v=lXlRIqUh7Lg
#HumanRightsBD,গভর্নরের সাথে ব্যাংকারদের বৈঠক শেষে পাচার হওয়া অর্থ নিয়ে বার্তা | Central Bank | Star News,2026-03-10,https://www.youtube.com/watch?v=-NN1cBtiwQs
#HumanRightsBD,"UN: Rohingya exodus to Bangladesh exceeds 400,000",2018-03-13,https://www.youtube.com/watch?v=6ORwQm9HrIQ
#HumanRightsBD,Bangladesh: Sheikh Hasina Charged With Crimes Against Humanity During The 2024 Uprising | WION,2025-08-13,https://www.youtube.com/watch?v=dbCR2Nam-no
#HumanRightsBD,"Anti-Sheikh Hasina rhetoric in Bangladesh, Opposition raises human rights issue | World News | WION",2023-03-12,https://www.youtube.com/watch?v=IaL6a_1fl5A
#HumanRightsBD,জ্বালানী তেল পা'চা'র ঠেকাতে কক্সবাজার উপকূলে কোস্টগার্ডের অভিযান জোরদার #StarNews #coastguard,2026-03-11,https://www.youtube.com/watch?v=aGzfkodyTUI
#HumanRightsBD,যুক্তরাষ্ট্রের স'ন্ত্রা'সবিরোধী প্রতিবেদনে বাংলাদেশের মানবাধিকার ইস্যু | US | BD Human Rights,2024-03-11,https://www.youtube.com/watch?v=o_o5GI_FsRA
#HumanRightsBD,"খলিলুর রহমানকে বিএনপি নিয়োগ দেয়নি, নাহিদ ইসলামরা নিয়োগ দিয়েছে: রাশেদ খান | Rashed Khan | BNP",2026-03-10,https://www.youtube.com/watch?v=-FahPVEqHlo
#HumanRightsBD,Human Rights (Are We Aware of These Rights-I?) || Passage Reading || HSC English 1st Paper | U-4 L-1,2022-03-12,https://www.youtube.com/watch?v=R_JUP-yZdGo
#HumanRightsBD,WCF HUMANRIGHTS Of BD. is live  Bottola Bazaar Munshi pH ER shuvo udhbodon,2024-03-11,https://www.youtube.com/watch?v=Qo_a77A0sxo
#HumanRightsBD,Human rights Governance Democracy Bd 😱,2025-03-11,https://www.youtube.com/watch?v=qB-x3rRXOB4
#HumanRightsBD,মধ্যপ্রাচ্যে যু/দ্ধ: আমেরিকা কী চায়? | Iran | USA | Star News,2026-03-05,https://www.youtube.com/watch?v=mb7t8KQMftA
#HumanRightsBD,Human Rights Programme in Bangladesh,2023-03-12,https://www.youtube.com/watch?v=eMeWoL-FVi0
#HumanRightsBD,We Went Inside Bangladesh’s Controversial Rohingya Island Camp,2026-02-09,https://www.youtube.com/watch?v=kLcBKNKv-VE
#HumanRightsBD,যুক্তরাষ্ট্রের মানবাধিকার প্রতিবেদনে বাংলাদেশের চিত্র | Human Rights | US Report | Rupali BD,2025-09-12,https://www.youtube.com/watch?v=_kA-ldqTssg
#HumanRightsBD,ঢাকায় জাতিসংঘ মানবাধিকার কমিশনের ভবিষ্যৎ কী? | Human Rights Commission | Golam Maula Rony | Desh TV,2025-08-13,https://www.youtube.com/watch?v=3vQyEiOACTk
#HumanRightsBD,আগামী পাঁচ বছরের মধ্যে ৪ কোটি পরিবারে ফ্যামিলি কার্ড পৌঁছে দিতে চাই: প্রধানমন্ত্রী | Tarique Rahman,2026-03-10,https://www.youtube.com/watch?v=zSyyHHwRnUE
#HumanRightsBD,Bangladesh bids goodbye to youth leader Sharif Osman Hadi amid tight security,2026-01-10,https://www.youtube.com/watch?v=o4VBdEWkMDM
#HumanRightsBD,Foreign Secretary of Bangladesh Shahidul Haque Addresses the Rohingya Humanitarian Crisis,2018-03-13,https://www.youtube.com/watch?v=rx42KR9qn3c
#HumanRightsBD,Bangladesh On Boil After Hindu Man Lynched; War On Streets Of Dhaka | ‘No Mercy…’,2026-01-10,https://www.youtube.com/watch?v=CxwJ4VjY-eI
#HumanRightsBD,ERI Human Chain  |  Release all Political Imprisoned in BD  |  Held 20.02.23 | Published 22.02.23,2024-03-11,https://www.youtube.com/watch?v=tytK9bbLkdI
#HumanRightsBD,Bangladesh ex-PM Sheikh Hasina charged with crimes against humanity,2025-06-14,https://www.youtube.com/watch?v=OQQuthjvQrY
#HumanRightsBD,4 ENTRY POINTS for getting your FIRST UN JOB,2021-03-12,https://www.youtube.com/watch?v=sW8qstrGqyM
#HumanRightsBD,বাংলাদেশের মানবাধিকার নিয়ে বিস্ফোরক প্রতিবেদন যুক্তরাষ্ট্রের | Explosive report USA|human rights| BD,2025-03-11,https://www.youtube.com/watch?v=chx_5P5xUTk
#HumanRightsBD,Bangladesh Crisis: 10 Arrested In Mymensingh For Lynching Hindu Man Deepu Das | Ground Report,2026-01-10,https://www.youtube.com/watch?v=pESn5Df7Ke4
#HumanRightsBD,"প্রশাসনিক মন্ত্রণালয় নাকি সংসদীয় কমিটি, কারা নেবে অধ্যাদেশের সিদ্ধান্ত? | Human Rights | Jamuna TV",2026-03-11,https://www.youtube.com/watch?v=J1ivN_3E62A
#HumanRightsBD,Rights groups in Bangladesh raise concerns over anti-drug crackdown,2019-03-13,https://www.youtube.com/watch?v=7aPHIKIU9KE
#HumanRightsBD,Coal Miners || Human Rights || Unit 5 Lesson 4 || HSC English 1st Paper,2025-03-11,https://www.youtube.com/watch?v=t9rGZjD1LLE
#HumanRightsBD,ENFORCED DISAPPEARANCES IN BANGLADESH | Indus News,2022-03-12,https://www.youtube.com/watch?v=se9SVO77fR8
#HumanRightsBD,Bangladesh Hindu Man Lynched: 10 People Arrested By Government | India's MEA Releases Statement,2026-01-10,https://www.youtube.com/watch?v=Z3apRFckEZ4
#HumanRightsBD,The Fight Against Child Labour,2019-03-13,https://www.youtube.com/watch?v=ckz4qccSVpY
#HumanRightsBD,জাতিসংঘের প্রতিবেদনে বাংলাদেশে মানবাধিকার লঙ্ঘন | BD Human Rights | UN | violation | ATV USA,2025-03-11,https://www.youtube.com/watch?v=MSo-VUccVR4
#HumanRightsBD,নির্বাচন নিয়ে যা জানতে চেয়েছে ইইউ | EU | Human Rights | BD Election | Kalbela,2024-03-11,https://www.youtube.com/watch?v=qLngZvIbc4c
#HumanRightsBD,Capturing the state: Brad Adams on Awami League and BNP’s human rights record,2023-03-12,https://www.youtube.com/watch?v=Js9FyG8uNZA
#HumanRightsBD,"ভোটের অধিকার লঙ্ঘিত হয়েছে, সবকিছু স্পষ্ট, সাক্ষীও পাওয়া যাচ্ছে: জামায়াত আমীর",2026-03-10,https://www.youtube.com/watch?v=70TjWosMVUw
#HumanRightsBD,Subcommittee Hearing : Ethiopia After Meles : The Future of Democracy and Human Rights PART 6,2014-03-14,https://www.youtube.com/watch?v=bD-2lvPcSPA
#HumanRightsBD,ইরান যুদ্ধ শেষের খুব কাছাকাছি পৌঁছে গেছে যুক্তরাষ্ট্র: ট্রাম্প | Donald Trump | Iran War | Star News,2026-03-10,https://www.youtube.com/watch?v=lzZmpUdk79A
#HumanRightsBD,ভাই বোনের সম্পত্তি নিয়ে দীর্ঘদিনের সমস্যার সমাধানের চেষ্টা Human Rights bd,2024-03-11,https://www.youtube.com/watch?v=OCrumnWrTtM
#HumanRightsBD,Huge anti-government protests across Iran | BBC News,2026-01-10,https://www.youtube.com/watch?v=9WpcgTpJkSw
#HumanRightsBD,ডিসি কোহিনুরের পুনর্বহাল নিয়ে যা বললেন তাহসিন রিয়াজ | Tahsin Riaz | NCP | Star News,2026-03-10,https://www.youtube.com/watch?v=6ZBCKS3cMk0
#HumanRightsBD,"Bangladesh Unrest: Hindu Man Lynched By Mob Over Blasphemy Allegations; BJP Hits Out, Says.. | Watch",2026-01-10,https://www.youtube.com/watch?v=1Er9TquV91o
#HumanRightsBD,নিজের ও পরিবারের ব্যাংক স্টেটমেন্ট জনসমক্ষে আনলেন আসিফ মাহমুদ | NCP | Star News,2026-03-04,https://www.youtube.com/watch?v=SfuXHejdVZc
#HumanRightsBD,Best Volunteering NGOs in Bangladesh for UN Careers!,2025-03-11,https://www.youtube.com/watch?v=69n5E-VS0Rs
#HumanRightsBD,নিজে সন্তান মাকে বাসা থেকে বের করে দিতে চাচ্ছে Human Rights bd,2024-03-11,https://www.youtube.com/watch?v=4kHyfT-zaKA
#HumanRightsBD,A clean water solution for Bangladesh's arsenic poisoning crisis - BBC News,2018-03-13,https://www.youtube.com/watch?v=EqnrwiZbn-E
#HumanRightsBD,ফেসবুক আইডি হ্যাক প্রসঙ্গে যা জানালেন ডাকসু নেত্রী জুমা | Star News,2026-03-09,https://www.youtube.com/watch?v=350QEx7PsN8
#HumanRightsBD,দেশের বাজারে একদিনে স্বর্ণের দাম বাড়ল ৩২৬৫ টাকা | Today gold price | Price hike | Star News,2026-03-10,https://www.youtube.com/watch?v=PtRaf6jLyxg
#HumanRightsBD,ইসলামবিদ্বেষীদের ইউনূসের কঠোর বার্তা | Muhammad Yunus strong statement | Human Rights | Rupali BD,2025-10-12,https://www.youtube.com/watch?v=z_jUHkPQVYs
#HumanRightsBD,"Bangladesh में Hindu युवक की हत्या, खामोश Muhammad Yunus सरकार | Hindu Youth Killed",2026-01-10,https://www.youtube.com/watch?v=rfTasDb5QBI
#HumanRightsBD,বাংলাদেশের মানবাধিকারের নজর দেবে ইউরোপীয় ইউনিয়ন? | EU Bangladesh| Human Rights BD| EU for Bangladesh,2025-03-11,https://www.youtube.com/watch?v=NIzCp2SrPa8
#HumanRightsBD,আটক সেনা কর্মকর্তাদের নিয়ে জাতিসংঘের বার্তা | BD Army | UN human Rights | Jugantor,2025-11-11,https://www.youtube.com/watch?v=RFIMtflhttk
#HumanRightsBD,"জমি নিয়ে ভাইদের অভিযোগ,সমাধানে বাংলাদেশ আইন সহায়তা কেন্দ্র||Human Rights BD||Syed Rayhan",2025-03-11,https://www.youtube.com/watch?v=KFW2ahhS32g
#HumanRightsBD,The Rohingya Refugee Taking on Meta's Bias Algorithm,2023-03-12,https://www.youtube.com/watch?v=R6OeG8P0pIM
#HumanRightsBD,বিচারবহির্ভূত হ'ত্যা'র অভিযোগে বিতর্ক | Punjab Pakistan | Human Rights | Channel 24,2026-02-25,https://www.youtube.com/watch?v=Sh_IXQ_v4oo
#HumanRightsBD,Fulfilling Indigenous Peoples’ and Minority Rights to Culture and Language,2019-03-13,https://www.youtube.com/watch?v=qT-ilSxFtxg
#HumanRightsBD,"March 2019  Augie’s 10th BD, 5 months after breakdown, DCJ never organised one visit w  his Besties",2026-03-07,https://www.youtube.com/watch?v=3SwZN1rTuD0
#HumanRightsBD,MSF Bangladesh head says gender-based violence growing among Rohingyas,2022-03-12,https://www.youtube.com/watch?v=LAAEzr2r99U
#HumanRightsBD,Dean Lewis - Be Alright (Official Video),2019-03-13,https://www.youtube.com/watch?v=I0czvJ_jikg
#HumanRightsBD,Oral Argument in Connecticut Elephant Rights Case (1/8/2020),2020-03-12,https://www.youtube.com/watch?v=Uj3NKldV4ls
#HumanRightsBD,কত কোটি পরিবারকে ফ্যামিলি কার্ড দেওয়ার পরিকল্পনা বিএনপির? | Family Card | Tarique Rahman | Star News,2026-03-10,https://www.youtube.com/watch?v=nYqC1U3UIhU
#HumanRightsBD,Brazil: Double epidemic of COVID-19 and racism,2021-03-12,https://www.youtube.com/watch?v=-hzWLqdWOhg
#HumanRightsBD,Disability Inclusion Matters for All,2020-03-12,https://www.youtube.com/watch?v=VjxFhEbCLmM
#HumanRightsBD,"Bangladesh at the crossroads: Faith, youth and freedom | DW Documentary",2026-02-09,https://www.youtube.com/watch?v=8dZZPuD7aHQ
#HumanRightsBD,"জ্বালানি তেলের খোঁজে দৌড়ঝাঁপ, তেল সংকটে চরম ভোগান্তি সাধারণ জনগণের | Fuel Crisis | Star News",2026-03-10,https://www.youtube.com/watch?v=RdHyVBdUR1Y
#HumanRightsBD,Debate: Artificial Intelligence Brings More Harm than Good,2020-03-12,https://www.youtube.com/watch?v=MZWOF9EcyHg
#HumanRightsBD,"A Sit Down with Gary Cohen, EVP of BD",2021-03-12,https://www.youtube.com/watch?v=J1Mz92p1f3o
#HumanRightsBD,LIVE: Ex-Bangladesh PM Sheikh Hasina Awaits Verdict In Crimes Against Humanity Case | WION,2025-12-11,https://www.youtube.com/watch?v=xPgLzoqLCh8
#HumanRightsBD,Realizing the rights of indigenous peoples,2018-03-13,https://www.youtube.com/watch?v=ZhcmlWp6Nzg
#HumanRightsBD,BREAKING: Hindu Youth Brutally Killed By A Mob In Bangladesh Amid Anti-india Protests | News18,2026-01-10,https://www.youtube.com/watch?v=O68w2Bo1H5U
#HumanRightsBD,যুক্তরাষ্ট্রে মানবাধিকার লঙ্ঘন উঠে এসেছে অ্যামনেস্টির প্রতিবেদনে! | USA | Amnesty Reports,2023-03-12,https://www.youtube.com/watch?v=x2_PY7UL3Z0
#HumanRightsBD,‘Human rights obligations are not an imposition from the outside’,2024-03-11,https://www.youtube.com/watch?v=hIxtJI8k8U8
#HumanRightsBD,২০২২ নির্বাচনি সমাবেশে তুলনামূলকভাবে সহিংসতা কম হয়েছে: পররাষ্ট্র প্রতিমন্ত্রী | UN Human Right,2024-03-11,https://www.youtube.com/watch?v=zdmUVEcUa0w
#HumanRightsBD,হাদি হত্যার আসামিদের দেশে ফিরিয়ে আনা হবে: স্বরাষ্ট্রমন্ত্রীর | Star News,2026-03-09,https://www.youtube.com/watch?v=qE4lsb1j_1U
#HumanRightsBD,"Bangladesh Burns After Hadi Death: Newsrooms Attacked, Hindu Lynched, India Targeted | 4K | N18G",2026-01-10,https://www.youtube.com/watch?v=X2p2XpFpgYs
#HumanRightsBD,Blood Types Explained | Blood Groups (ABO) and Rh Factor Nursing Transfusions Compatibility,2019-03-13,https://www.youtube.com/watch?v=0aQ21iwx9cA
#HumanRightsBD,Frederick Douglass || Human Rights || Unit 5 Lesson 5 || HSC English 1st Paper,2025-03-11,https://www.youtube.com/watch?v=i1NHLJASoAU
#HumanRightsBD,বাংলাদেশের মানবাধিকার নিয়ে যুক্তরাষ্ট্রের অবস্থান কী | Human Rights Watch | UN | USA | ATN News,2024-03-11,https://www.youtube.com/watch?v=vbwhJ-zjgHw
#HumanRightsBD,"প্রবাসী ভাইয়ের ন্যায্য অধিকার আদায়ে,বাংলাদেশ আইন সহায়তা কেন্দ্র|Human Rights BD|Syed Rayhan|",2024-03-11,https://www.youtube.com/watch?v=Urzybmi5ogQ
#HumanRightsBD,মানবাধিকার লঙ্ঘনে বাংলাদেশ  শীর্ষে: বিএনপি | Human Rights | BNP | BD Politics | ATN News,2024-03-11,https://www.youtube.com/watch?v=NJRsRh6DVYM
#HumanRightsBD,Unit 5: Human Rights & Unit 6: Dreams Marathon class🏃🏻| HSC '26 English 1st Paper | Study Stream BD,2026-03-11,https://www.youtube.com/watch?v=HK0kKfT4oF0
#HumanRightsBD,🇧🇩Bangaladesh : Accountability for Disappearances | Maumachi BD | United Nations Human Rights ,2025-11-11,https://www.youtube.com/watch?v=UQ3clMEG92Y
#HumanRightsBD,Hasina said: US protecting war criminals,2023-03-12,https://www.youtube.com/watch?v=yuC3ZqU_ZY4
#HumanRightsBD,দেশের শীর্ষ সংবাদপত্রগুলোর গুরুত্বপূর্ণ খবর | Bangladesh Newspaper | Star News,2026-03-10,https://www.youtube.com/watch?v=adEzJWmtm8c
#HumanRightsBD,Bangladesh: Seeking justice,2012-03-14,https://www.youtube.com/watch?v=9nW7FwtDDFU
#HumanRightsBD,পাচার হওয়া অর্থ ফেরাতে আন্তর্জাতিক আদালতে হচ্ছে মামলা | International Court | Justice | Star News,2026-03-10,https://www.youtube.com/watch?v=XZlZVlmZCFA
#HumanRightsBD,আগ্রাসনের কাছে কোনোভাবেই মাথা নত করবে না ইরান | Star News International,2026-03-09,https://www.youtube.com/watch?v=2CrKYzJnj5Q
#HumanRightsBD,"নারীর নিরাপত্তা রক্ষার্থে,বাংলাদেশ আইন সহায়তা কেন্দ্র|Human Rights BD|Syed Rayhan",2024-03-11,https://www.youtube.com/watch?v=5jeqgdazBJE
#HumanRightsBD,দেশে জ্বালানি সংকট নেই ও দাম বাড়ানোর পরিকল্পনা নেই | Star News,2026-03-10,https://www.youtube.com/watch?v=Hj2JCilyUqU
#HumanRightsBD,হিউম্যান রাইটস ওয়াচের বিবেচনায় নেই জ্বালাও পোড়াও | Human Rights Watch | BD News | BD Election,2024-03-11,https://www.youtube.com/watch?v=CC6RhdwNFdc
#HumanRightsBD,Can safety be assured in Bangladesh's garment industry? | Inside Story,2022-03-12,https://www.youtube.com/watch?v=PlRHvnFRCOc
#HumanRightsBD,যু/দ্ধে হু’থিদের নীরবতা ইরানের সুকৌশলী তুরুপের তাস | Star News  International,2026-03-09,https://www.youtube.com/watch?v=266t5qFzpMM
#HumanRightsBD,বাংলাদেশের মানবাধিকার পরিস্থিতি নিয়ে কড়া সমালোচনা যুক্তরাষ্ট্রের | USA || BD Human Rights |,2025-03-11,https://www.youtube.com/watch?v=V6593yDc2wY
#HumanRightsBD,Irene Zubaida Khan A British Bangladeshi Human Rights Activist,2020-03-12,https://www.youtube.com/watch?v=P2BkpcdxMGs
#HumanRightsBD,বাংলাদেশের মানবাধিকার পরিস্থিতি নিয়ে জাতিসংঘে ৬ সংস্থার যৌথ বিবৃতি | UN | Human Rights | ATN News,2024-03-11,https://www.youtube.com/watch?v=TvN_QvdcOVM
#HumanRightsBD,বাংলাদেশিদের ভবিষ্যৎ ঝুঁ*কিতে: জাতিসংঘ | UN | Human Rights | BD Election | BD Peoples | Shersha News,2024-03-11,https://www.youtube.com/watch?v=YZXJweLu85A
#HumanRightsBD,Bangladesh arrests 15 serving Army Officers – Regime’s Dark Truth EXPOSED,2025-11-11,https://www.youtube.com/watch?v=0nmPKFg98Nk
#HumanRightsBD,Bangladesh hosts global conference on Rohingya repatriation and refugee crisis,2025-09-12,https://www.youtube.com/watch?v=To7HyoTkF5c
